Word	id
bate	NO TRANSLATION
bath	mandi
bathe	mandi
bathhouse	pemandian
bathing	mandi
bathrobe	mantel mandi
bathroom	kamar mandi
bathtub	bak mandi
bathymetry	batimetri
baton	baton
battalion	batalyon
batter	adonan
battered	babak belur
battering	pemukulan
battery	baterai
battle	pertarungan
battled	berjuang
battlefield	medan perang
battleground	medan perang
battlements	benteng
battleship	kapal perang
batty	amuk
bauble	soal yg sepele
bawdy	mesum
bawl	menangis
bay	teluk
bayonet	bayonet
bayou	bayou
bazaar	pasar
bazooka	bazooka
bday	bday
be	menjadi
beach	pantai
beaches	pantai
beacon	suar
bead	titisan
beading	manik-manik
beads	manik-manik
beady	mantap
beagle	anjing pemburu
beak	paruh
beaker	gelas kimia
beam	balok
beaming	berseri-seri
bean	kacang
beanbag	beanbag
beanie	beanie
bear	beruang
bearable	lumayan
beard	jenggot
bearded	berjenggot
bearer	pembawa
bearing	bantalan
bearings	bantalan
bearish	kasar
bearskin	kulit beruang
beast	binatang
beastly	jijik
beat	mengalahkan
beaten	dipukuli
beater	pemukul
beating	mengalahkan
beatnik	hippi
beau	pesolek
beautification	kecantikan
beautiful	indah
beautify	mempercantik
beauty	keindahan
beaver	berang-berang
bebop	bebop
beck	beck
beckon	mengisyaratkan
become	menjadi
bed	tempat tidur
bedding	seperai
bedpan	pispot
bedrock	batuan dasar
bedroom	kamar tidur
bedside	samping tempat tidur
bedspread	penutup tempat tidur
bedtime	waktu tidur
bee	lebah
beef	daging sapi
beefsteak	daging bistik
beehive	sarang lebah
beep	berbunyi
beeper	pager
beer	Bir
bees	lebah
beeswax	lilin lebah
beetle	kumbang
befall	menimpa
befitting	cocok
befriend	bertemanlah
befuddled	bingung
beg	mengemis
beggar	pengemis
begging	kemelaratan
begin	mulai
beginner	pemula
beginning	awal
beginnings	permulaan
begrudge	iri
begun	dimulai
behappy	NO TRANSLATION
behave	bertingkah
behavior	tingkah laku
behavioral	perilaku
behemoth	raksasa binatang
behest	perintah
behold	melihat
beholden	berterimakasih
beholder	penonton
beige	krem
belated	terlambat
belay	belay
belch	bersendawa
belief	kepercayaan
believable	terpercaya
believe	percaya
believed	percaya
believer	orang percaya
believing	percaya
belittle	meremehkan
belittled	diremehkan
bell	bel
bellboy	pelayan
bellhop	pelayan
belligerent	belligerent
bellman	pelayan
bellow	di bawah
bellows	puputan
belly	perut
bellybutton	pusar
bellyful	mual
belong	termasuk
belongings	kepunyaan
beloved	tercinta
belt	sabuk
beluga	beluga
bemused	kagum
bench	bangku
bend	tikungan
bender	bender
bending	pembengkokan
beneath	di bawah
benedictory	yg mengucapkan syukur
benefactor	dermawan
beneficial	bermanfaat
beneficiary	penerima
benefit	manfaat
benevolence	kebajikan
benevolent	penuh kebajikan
benign	jinak
bent	bengkok
benzene	benzena
bequeath	mewariskan
bequest	warisan
bereaved	berkabung
bereavement	kehilangan
bereft	kehilangan
beret	baret
bergamot	bergamot
berlin	Berlin
berserk	mengamuk
berth	tempat tidur
beryllium	berilium
beseech	memohon
beset	menimpa
bestdayever	hari terbaik yang pernah ada
bestfeeling	perasaan terbaik
bestfriends	sahabat
bestial	kejam
besties	besties
bestow	memberikan
bestseller	penjualan terbaik
bet	bertaruh
beta	beta
betray	mengkhianati
betrayal	pengkhianatan
betrayed	dikhianati
betrothed	bertunangan
betterment	perbaikan
betting	pertaruhan
betty	betty
bevel	memiringkan
beverage	minuman
bevy	rombongan
beware	awas
bewilder	membingungkan
bewildered	bingung
bewilderment	kebingungan
bias	bias
biased	bias
bib	bib
bible	Alkitab
biblical	alkitabiah
bibliography	bibliografi
bicarbonate	bikarbonat
bicentennial	peringatan dua abad
biceps	bisep
bicker	cekcok
bickering	pertengkaran
bicolor	bicolor
bicycle	sepeda
bid	tawaran
bidder	penawar
bidding	Menawar
bide	NO TRANSLATION
biennial	dua tahunan
bier	NO TRANSLATION
bifurcation	pencabangan dua
big	besar
bigamy	bigami
bigday	hari besar
biggestfear	NO TRANSLATION
biggie	masalah besar
bighorn	tanduk besar
bigmouth	mulut besar
bigot	fanatik
bigoted	fanatik
bigotry	kefanatikan
bike	sepeda
biker	pengendara sepeda
bikini	bikini
bilateral	bilateral
bilayer	bilayer
bile	empedu
bilge	lambung kapal
bilingual	dua bahasa
bill	tagihan
billboard	papan iklan
billet	billet
billiard	bola sodok
billiards	bilyar
billing	penagihan
billion	milyar
billionaire	milyarder
billy	billy
bimbo	bimbo
bimonthly	dua bulan sekali
bin	tempat sampah
binary	biner
bind	mengikat
binder	bahan pengikat
bindery	penjilidan
binding	mengikat
bing	bing
binge	pesta
bingo	bingo
binocular	berkenaan dgn teropong
binoculars	teropong
binomial	binomium
bio	bio
biochemical	biokimia
biochemist	ahli biokimia
biochemistry	biokimia
biogenesis	biogenesis
biographer	penulis biografi
biography	biografi
biological	biologis
biologist	ahli biologi
biology	biologi
bionic	bionik
biopsy	biopsi
biosphere	lingkungan
bipartite	bipartit
bipolar	bipolar
birch	Birch
bird	burung
birdcage	sangkar
birdie	birdie
birdman	birdman
birth	kelahiran
birthday	ulang tahun
birthing	melahirkan
birthmark	tahi lalat
birthplace	tempat lahir
birthright	hak kelahiran
bis	NO TRANSLATION
biscuit	biskuit
bisexual	biseksual
bishop	uskup
bison	banteng
bisque	bisque
bistro	bistro
bit	sedikit
bitch	menggerutu
bitchy	judes
bite	gigitan
biter	NO TRANSLATION
bitsy	menggigit
bitter	pahit
bitterly	pahit
bitterness	kepahitan
bittersweet	pahit
bitty	bitty
bitumen	aspal
biweekly	dua kali seminggu
biz	biz
bizarre	aneh
blab	pengobrol
blabbermouth	blabbermouth
black	hitam
black snake	ular hitam
blackberry	blackberry
blackbird	burung hitam
blackboard	papan tulis
blacken	menurunkan
blackface	muka hitam
blackjack	selikuran
blacklist	daftar hitam
blackmail	pemerasan
blackmailer	pemeras
blackness	kegelapan
blackout	pemadaman listrik
blacksmith	pandai besi
bladder	kandung kemih
blade	Pedang
blame	menyalahkan
blameless	tidak bercacat
bland	hambar
blank	kosong
blanket	selimut
blare	bunyi keras
blase	NO TRANSLATION
blasphemous	menghujat
blasphemy	penghujatan
blast	ledakan
blaster	blaster
blastoff	ledakan
blatant	menyolok
blather	ngobrol
blaze	api
blazer	jaket
blazing	terik
bleach	pemutih
bleak	suram
bleed	berdarah
bleeder	pemeras
bleeding	berdarah
bleep	bleep
blemish	cacat
blemished	karatan
blend	Campur
blender	blender
blending	blending
bless	memberkati
blessed	diberkati
blessing	berkat
blessings	berkah
bleu	bleu
blight	hawar
blighted	dirusak
blimp	orang canggung
blind	buta
blinded	dibutakan
blindfold	menutup mata
blindfolded	ditutup matanya
blinding	membutakan
blindly	secara membabi buta
blindness	kebutaan
blink	berkedip
blip	blip
bliss	kebahagiaan
blissful	bahagia
blister	melepuh
blistering	terik
blitz	membombardir
blizzard	badai salju
bloat	mengasapi
bloated	bengkak
blob	gumpal
block	blok
blockade	blokade
blockage	halangan
blockbuster	blockbuster
blockhead	orang dungu
blog	blog
bloke	cowok
blond	berambut pirang
blonde	berambut pirang
blood	darah
bloodbath	pertumpahan darah
bloodhound	anjing polisi
bloodless	tanpa pertumpahan darah
bloodline	garis keturunan
bloodshed	pertumpahan darah
bloodshot	merah
bloodstream	aliran darah
bloodthirsty	haus darah
bloody	berdarah
bloom	berkembang
bloomers	celana pof
blooming	berbunga
blossom	mekar
blot	aib
blotched	bercampur
blotter	pengering tinta
blouse	blus
blow	pukulan
blower	peniup
blowfish	blowfish
blowing	hembusan
blowjob	blowjob
blown	sesak nafas
blowout	meledak
blowtorch	obor las
blubber	lapisan lemak
bluddy	bluddy
blue	biru
blue spruce	spruce biru
blueberry	blueberry
bluebird	burung biru
bluegrass	bluegrass
bluejay	bluejay
blueprint	cetak biru
blues	blues
bluff	menggertak
bluish	kebiruan
blunder	kekeliruan
blunt	tumpul
blur	mengaburkan
blurred	kabur
blurry	buram
blurt	berkata tanpa berpikir
blush	tersipu malu
blushing	tersipu-sipu
boa	NO TRANSLATION
boa constrictor	NO TRANSLATION
boar	babi hutan
board	naik
board game	papan permainan
boarder	NO TRANSLATION
boarding	naik
boardroom	ruang rapat
boards	papan
boardwalk	boardwalk
boast	membanggakan
boastful	sombong
boasting	membanggakan diri
boat	perahu
boathouse	gudang perahu
boating	berperahu
boatload	muatan kapal
boatman	tukang perahu
bobbin	gelendong
bobcat	kucing hutan
bobsled	gerobak luncur
bode	beralamat
bodega	bodega
bodice	korset
bodily	jasmani
body	tubuh
bodyguard	pengawal
bog	rawa
bogey	bogey
bogeyman	hantu
bogus	palsu
bohemian	bohemian
boil	mendidih
boiler	ketel
boilerplate	boilerplate
boiling	mendidih
boisterous	riuh
bold	berani
boldness	keberanian
bollocks	bol
bolster	mendukung
bolt	baut
bolus	bolus
bomb	bom
bombard	membombardir
bombardier	bombardier
bombardment	pengeboman
bombed	dibom
bomber	pembom
bombers	pembom
bombing	pemboman
bombshell	bom
bonanza	sumber keuntungan
bonbon	NO TRANSLATION
bond	obligasi
bondage	perbudakan
bonding	ikatan
bonds	obligasi
bondsman	hamba
bone	tulang
bonehead	orang bodoh
boner	kesalahan yg bodoh
bones	tulang
bonfire	api unggun
bong	bong
bonkers	gila
bonne	NO TRANSLATION
bonnet	kap mesin
bonny	montok
bonsai	bonsai
bonus	bonus
bony	kurus
boo	boo
boob	dada
booby	booby
booger	booger
boogeyman	boogeyman
boogie	boogie
book	Book
bookcase	rak buku
bookie	bandar
booking	pemesanan
bookish	kutu buku
bookkeeper	pemegang buku
bookkeeping	pembukuan
booklet	buku kecil
bookmaker	taruhan
bookmark	bookmark
books	buku
bookseller	penjual buku
bookshop	toko buku
bookstore	toko buku
bookworm	kutu buku
boom	ledakan
boomer	boomer
boomerang	bumerang
booming	booming
boon	anugerah
boooo	NO TRANSLATION
boost	dorongan
booster	pendorong
boot	boot
booth	stan
bootleg	menyelundupkan
bootlegger	pembuat sepatu
boots	sepatu bot
booty	barang rampasan
booze	minuman keras
bop	memukul
bopper	bopper
border	berbatasan
bordering	berbatasan
borderline	perbatasan
bore	membosankan
boreal	utara
bored	bosan
boredom	kebosanan
borer	bor
boring	membosankan
born	lahir
boron	boron
borough	wilayah
borrow	meminjam
borrower	peminjam
bosom	dada
boss	bos
bossy	bossy
boston	boston
botanical	botani
botanist	ahli botani
botany	botani
bother	mengganggu
bothering	mengganggu
bottle	botol
bottleneck	kemacetan
bottling	pembotolan
bottom	bawah
bottomless	tak berdasar
botulism	botulism
boulder	batu besar
bounce	melambung
bouncer	tukang pukul
bouncy	goyang
bound	terikat
boundary	batas
boundless	tanpa batas
bounds	batas
bountiful	melimpah
bounty	karunia
bouquet	buket
bourbon	Minuman Alkohol Bourbon
bourgeois	borjuis
bourgeoisie	borjuis
bourse	bursa
bout	pertandingan
boutique	butik
bouttime	bouttime
bovine	termasuk keluarga sapi
bow	busur
bowed	tertunduk
bowel	usus
bowels	usus
bowl	mangkuk
bowler	bowler
bowling	bowling
bowls	mangkuk
box	kotak
boxcar	gerbong barang
boxer	petinju
boxers	petinju
boxing	tinju
boy	nak
boycott	memboikot
boyfriend	pacar
boyhood	masa kecil
boyish	kekanak-kanakan
boysenberry	boysenberry
bozo	badut
bra	BH
brace	penjepit
bracelet	gelang
braces	kawat gigi
brachial	brachial
bracket	mengurung
brackets	tanda kurung
brackish	payau
brad	brad
brag	membual
braid	kepang
brain	otak
brainless	bodoh
brains	otak
brainstorm	bertukar pikiran
brainwash	mencuci otak
brainy	cerdas
brake	rem
bran	dedak
branch	cabang
branching	percabangan
brand	merek
brandy	Brendi
brash	kurang ajar
brass	kuningan
brass knuckle	brass knuckle
brassiere	beha
brat	anak nakal
bratwurst	bratwurst
bravado	kesombongan
brave	berani
bravery	keberanian
brawl	ribut
brawn	otot
brazen	kurang ajar
breach	pelanggaran
bread	roti
breadth	luasnya
break	istirahat
breakable	mudah pecah
breakaway	berpisah
breakdown	kerusakan
breaker	pemecah
breakers	pemutus
breakfast	sarapan
breaking and entering	melanggar dan masuk
breakingnews	breakingnews
breakneck	berbahaya
breakthrough	penerobosan
breakup	putus
breast	payudara
breath	nafas
breathe	bernafas
breather	istirahat
breathless	sesak nafas
breathtaking	hati
breech	bagian belakang
breeches	celana
breed	berkembang biak
breeder	peternak
breeding	pembiakan
breeze	angin sepoi-sepoi
breezy	semilir
brethren	seiman
breve	NO TRANSLATION
brevity	keringkasan
brew	buatan
brewery	tempat pembuatan bir
brewing	pembuatan bir
briar	mawar liar
bribe	suap
bribery	penyuapan
brick	bata
bridal	pengantin
bride	pengantin
bridegroom	mempelai
bridesmaid	pengiring pengantin
bridge	jembatan
bridle	kekang
brief	singkat
briefcase	tas kantor
briefing	pengarahan
briefly	secara singkat
brig	penjara
brigade	brigade
bright	terang
brighten	menerangi
brightens	mencerahkan
brighter	lebih cerah
brightness	kecerahan
brilliance	kecemerlangan
brilliant	cemerlang
brim	meluap
brimming	penuh
brimstone	belerang
brine	air asin
bring	membawa
brink	jurang
brisk	cepat
brisket	Sandung lamur
bristle	bulu
brittle	rapuh
bro	bro
broach	bros
broad	luas
broadcast	siaran
broadcasting	penyiaran
broaden	memperluas
broadside	selebaran
broadsword	pedang lebar
brocade	brokat
broccoli	Brokoli
brochure	brosur
broil	memanggang
broke	pecah
broken	rusak
brokenheart	NO TRANSLATION
brokenhearted	patah hati
broker	makelar
brokerage	broker
bromide	bromida
bronco	bronco
bronze	perunggu
brooch	bros
brood	merenung
brooding	merenung
brook	anak sungai
broom	sapu
broomstick	sapu lidi
broth	kaldu
brothel	bordil
brother	saudara
brotherhood	persaudaraan
brotherly	persaudaraan
brow	alis
brown	coklat
brownstone	brownstone
browse	telusuri
brrr	brrr
bruise	memar
bruising	memar
brunch	brunch
brunette	si rambut coklat
brunt	brunt
brush	sikat
brutal	brutal
brutality	kebrutalan
brute	kasar
brutish	kasar
bubble	gelembung
bubbling	bual
bubbly	bergelembung
bubonic	bubonic
buck	uang
buckaroo	buckaroo
bucket	ember
buckle	gesper
buckled	tertekuk
bucko	penyombong
buckshot	gotri
buckwheat	soba
bud	tunas
buddha	Budha
buddhism	agama budha
buddhist	buddha
budding	pemula
buddy	sobat
budge	bergerak
budget	anggaran
buff	penggemar
buffalo	kerbau
buffer	penyangga
buffering	buffering
buffet	prasmanan
buffoon	badut
bug	bug
bugaboo	momok
bugged	disadap
bugger	bersetubuh
buggy	buggy
bugle	terompet
bugler	peniup selompret
build	membangun
builder	pembangun
building	bangunan
buildings	bangunan
buildup	membangun
bulb	bohlam
bulbous	bulat
bulge	tonjolan
bulimic	bulimia
bulk	jumlah besar
bulkhead	sekat
bulky	tebal
bull	banteng
bulldog	buldog
bulldozer	buldoser
bullet	peluru
bulletin	buletin
bulletproof	anti peluru
bullfighter	matador
bullfrog	katak
bullheaded	keras kepala
bullhorn	pengeras suara
bullion	emas batangan
bullock	lembu jantan
bullpen	bullpen
bullshit	omong kosong
bully	menggertak
bulwark	benteng
bum	gelandangan
bumblebee	kumbang
bummed	bummed
bummer	gelandangan
bump	menabrak
bumper	bumper
bumpy	bergelombang
bun	NO TRANSLATION
bunch	banyak
bundle	bundel
bungalow	bungalo
bungee	bungee
bunghole	bunghole
bunion	bunion
bunk	bunk
bunker	bunker
bunkhouse	bunkhouse
bunny	kelinci
bunt	bunt
buoy	pelampung
buoyancy	kemampuan mengapung
buoyant	ringan
bur	bur
burden	beban
burdened	terbebani
burdensome	berat
bureau	biro
bureaucracy	birokrasi
bureaucrat	birokrat
bureaucratic	birokratis
burger	burger
burglar	pencuri
burglary	perampokan
burial	pemakaman
buried	terkubur
burke	menutup perkara
burlap	kain goni
burlesque	bahan tertawaan
burly	kekar
burn	membakar
burned	dibakar
burner	pembakar
burning	pembakaran
burnished	mengilap
burnout	habis terbakar
burnt	dibakar
burp	sendawa
burr	duri
burrito	burrito
burro	NO TRANSLATION
burrow	liang
bursary	beasiswa
burst	ledakan
bury	mengubur
bus	bis
busboy	busboy
bush	semak
bushel	gantang
bushy	tebal
business	bisnis
business man	NO TRANSLATION
businessman	pengusaha
businesswoman	pengusaha
busload	busload
buss	ciuman
bust	payudara
busted	pecah
buster	buster
bustle	kesibukan
bustling	ramai
busy	sibuk
busybody	orang yang sibuk
butane	butana
butcher	tukang daging
butler	kepala pelayan
butt	pantat
butter	mentega
buttercup	cangkir mentega
butterfly	kupu-kupu
buttermilk	mentega susu
butterscotch	butterscotch
buttery	bermentega
buttock	pantat
buttocks	pantat
button	tombol
buttress	menopang
buxom	montok
buy	membeli
buyer	pembeli
buying	pembelian
buzz	berdengung
buzzard	buzzard
buzzed	didengung
buzzer	bel
buzzing	berdengung
bye	selamat tinggal
bygone	dahulu
bylaw	anggaran rumah tangga
byline	byline
bypass	memotong
bystander	pengamat
byte	byte
byzantine	Bizantium
cab	taksi
cabal	komplotan rahasia
cabana	cabana
cabaret	kabaret
cabbage	kubis
cabbie	sopir taksi
cabernet	cabernet
cabin	kabin
cabinet	kabinet
cable	kabel
caboodle	caboodle
caboose	gerbong tukang rem
cabriolet	mobil
cache	cache
cacophony	hiruk-pikuk
cactus	kaktus
cad	cad
cadaver	mayat
caddie	NO TRANSLATION
caddy	caddy
cadence	irama
cadet	kadet
cafe	kafe
cafeteria	kafetaria
caffeine	kafein
cage	kandang
cagey	cerdik
cahoots	cahoots
cairn	piramida dr batu kasar
cake	kue
cakewalk	cakewalk
calamari	cumi
calamitous	malapetaka
calamity	bencana
calcareous	berkapur
calcium	kalsium
calculate	menghitung
calculated	dihitung
calculating	perhitungan
calculation	perhitungan
calculator	Kalkulator
calculus	kalkulus
calendar	kalender
calender	NO TRANSLATION
calf	betis
caliber	kaliber
calibrate	menyesuaikan
calico	belacu
calipers	jangka lengkung
calisthenics	senam
call	panggilan
callback	panggilan balik
caller	penelepon
calligraphy	kaligrafi
calling	panggilan
callous	tidak berperasaan
calls	panggilan
calm	tenang
calming	menenangkan
calmness	ketenangan
caloric	kalori
calorie	kalori
calorimeter	kalorimeter
cam	cam
camaraderie	persahabatan
camber	bentuk melengkung
camcorder	camcorder
camel	unta
cameo	cameo
camera	kamera
cameraman	juru kamera
camisole	kamisol
camouflage	kamuflase
camouflaged	NO TRANSLATION
camp	kamp
campaign	kampanye
campaigner	juru kampanye
campaigning	berkampanye
camper	kemping
campfire	api unggun
camping	berkemah
campsite	tempat perkemahan
campus	kampus
can	bisa
can opener	pembuka kaleng
canal	kanal
canary	kenari
cancel	membatalkan
canceling	membatalkan
cancellation	pembatalan
cancer	kanker
candid	jujur
candidacy	pencalonan
candidate	calon
candied	manisan
candle	lilin
candlelight	cahaya lilin
candles	lilin
candlestick	kandil
candor	keterusterangan
candy	Permen
cane	tebu
canine	anjing
canister	kaleng kecil
canker	karat
cannabis	ganja
canned	kalengan
cannibal	kanibal
cannibalism	kanibalisme
canning	pengalengan
cannon	meriam
cannonball	peluru meriam
canoe	kano
canon	kanon
